Begrotingsjaar,VUO,HoofdstukRomeins,Hoofdstuknaam,Artikelnummer,Artikelnaam,StandOWB,StandO1,StandSBS,StandO2,Realisatie
2016,U,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,45,Versterkte kaders voor ontwikkeling,80186,68855,0,336578,235519
2016,V,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,45,Versterkte kaders voor ontwikkeling,188571,199859,0,347721,103235
2016,O,XVIII,Wonen & Rijksdienst,11,Woningmarkt,442429,448983,0,476584,553191
2016,U,XVIII,Wonen & Rijksdienst,11,Woningmarkt,3569919,3846506,0,3867572,3933646
2016,V,XVIII,Wonen & Rijksdienst,11,Woningmarkt,3569919,3847506,0,3867572,3928119
2016,O,XVIII,Wonen & Rijksdienst,12,Woonomgeving en bouw,91,91,0,122,912
2016,U,XVIII,Wonen & Rijksdienst,12,Woonomgeving en bouw,26530,195768,0,189358,82607
2016,V,XVIII,Wonen & Rijksdienst,12,Woonomgeving en bouw,105530,409768,0,229358,149371
2016,O,XVIII,Wonen & Rijksdienst,13,Kwaliteit Rijksdienst,0,7322,0,9789,10347
2016,U,XVIII,Wonen & Rijksdienst,13,Kwaliteit Rijksdienst,19187,21466,0,26218,24897
2016,V,XVIII,Wonen & Rijksdienst,13,Kwaliteit Rijksdienst,19187,21466,0,26218,25341
2016,O,XVIII,Wonen & Rijksdienst,16,Uitvoering rijksvastgoedbeleid,186568,339266,0,378469,390783
2016,U,XVIII,Wonen & Rijksdienst,16,Uitvoering rijksvastgoedbeleid,144746,165459,0,170377,167431
2016,V,XVIII,Wonen & Rijksdienst,16,Uitvoering rijksvastgoedbeleid,144746,165459,0,170377,170868
2016,O,XVIII,Wonen & Rijksdienst,19,tijdelijk voor splitsen ontvangsten,0,0,0,0,0
2017,O,A,Infrastructuurfonds,12,Hoofdwegennet,126245,139264,0,140767,150898
2017,U,A,Infrastructuurfonds,12,Hoofdwegennet,2355030,2511373,0,2260012,2231569
2017,V,A,Infrastructuurfonds,12,Hoofdwegennet,3286674,3387411,0,3136489,3607433
2017,O,A,Infrastructuurfonds,13,Spoorwegen,185262,249039,0,246192,242727
2017,U,A,Infrastructuurfonds,13,Spoorwegen,2228915,2453768,0,2159168,2154280
2017,V,A,Infrastructuurfonds,13,Spoorwegen,2021156,2769959,0,2350471,1810157
2017,U,A,Infrastructuurfonds,14,"Regionaal, lokale infra",216332,218344,0,237249,236352
2017,V,A,Infrastructuurfonds,14,"Regionaal, lokale infra",52695,137225,0,107864,107860
2017,O,A,Infrastructuurfonds,15,Hoofdvaarwegennet,93675,96716,0,92588,97115
2017,U,A,Infrastructuurfonds,15,Hoofdvaarwegennet,872578,984370,0,905345,899296
2017,V,A,Infrastructuurfonds,15,Hoofdvaarwegennet,802092,1597478,0,1770746,1632806
2017,O,A,Infrastructuurfonds,17,Megaprojecten Verkeer en Vervoer,22661,37839,0,35454,35935
2017,U,A,Infrastructuurfonds,17,Megaprojecten Verkeer en Vervoer,181174,263406,0,130780,112472
2017,V,A,Infrastructuurfonds,17,Megaprojecten Verkeer en Vervoer,1318102,1519081,0,1380157,972816
2017,O,A,Infrastructuurfonds,18,Overige uitgaven en ontvangsten,0,583309,0,583309,583315
2017,U,A,Infrastructuurfonds,18,Overige uitgaven en ontvangsten,24292,-291867,0,3043,2113
2017,V,A,Infrastructuurfonds,18,Overige uitgaven en ontvangsten,84239,57900,0,2810,2116
2017,O,A,Infrastructuurfonds,19,Bijdrage andere begrotingen Rijk,5450478,5033227,0,4600119,4604822
2017,U,B,Gemeentefonds,2,Apparaat,91859,94195,0,93945,92764
2017,V,B,Gemeentefonds,2,Apparaat,91859,94195,0,93945,92758
2017,U,B,Gemeentefonds,3,Programma,17544076,17918322,0,18083986,17982905
2017,V,B,Gemeentefonds,3,Programma,17544076,17860662,0,18026326,17947911
2017,U,B,Gemeentefonds,4,Integratie-uitkering sociaal Domein,9507234,9809439,0,9830883,9830578
2017,V,B,Gemeentefonds,4,Integratie-uitkering sociaal Domein,9507234,9809134,0,9830578,9830578
2017,U,C,Provinciefonds,1,Provinciefonds,2199585,2285224,0,2569564,2569563
2017,V,C,Provinciefonds,1,Provinciefonds,2199585,2285225,0,2569565,2569565
2017,O,F,Diergezondheidsfonds,1,Bewaking en bestrijding van dierziekten,32550,44246,0,44246,57997
2017,U,F,Diergezondheidsfonds,1,Bewaking en bestrijding van dierziekten,32550,44246,0,44072,57997
2017,V,F,Diergezondheidsfonds,1,Bewaking en bestrijding van dierziekten,32550,44246,0,44072,57997
2017,U,H,BES-fonds,1,BES-fonds,32650,41534,0,41552,40985
2017,V,H,BES-fonds,1,BES-fonds,32650,41534,0,41552,42552
2017,U,I,De Koning,1,Grondwettelijke uitkering aan de leden vh Koninklijk Huis,8009,8009,0,8009,7961
2017,V,I,De Koning,1,Grondwettelijke uitkering aan de leden vh Koninklijk Huis,8009,8009,0,8009,7961
2017,U,I,De Koning,2,Functionele uitgaven van de Koning,27684,28289,0,28289,28289
2017,O,I,De Koning,2,Functionele uitgaven van de Koning,0,29,0,29,30
2017,V,I,De Koning,2,Functionele uitgaven van de Koning,27684,28289,0,28289,28289
2017,O,I,De Koning,3,Doorbelaste uitgaven van andere begrotingen,0,33,0,33,34
2017,U,I,De Koning,3,Doorbelaste uitgaven van andere begrotingen,5728,5847,0,5886,5787
2017,V,I,De Koning,3,Doorbelaste uitgaven van andere begrotingen,5728,5847,0,5886,5787
2017,O,IIA,Staten-Generaal,1,Wetgeving en controle Eerste Kamer,140,140,0,140,169
2017,U,IIA,Staten-Generaal,1,Wetgeving en controle Eerste Kamer,11940,12070,0,12330,10889
2017,V,IIA,Staten-Generaal,1,Wetgeving en controle Eerste Kamer,11940,12070,0,12330,11711
2017,O,IIA,Staten-Generaal,2,Uitgaven tbv van (oud) leden Tweede Kamer en leden EP,86,86,0,86,25
2017,U,IIA,Staten-Generaal,2,Uitgaven tbv van (oud) leden Tweede Kamer en leden EP,31675,31675,0,32390,33580
2017,V,IIA,Staten-Generaal,2,Uitgaven tbv van (oud) leden Tweede Kamer en leden EP,31675,31675,0,32390,33580
2017,O,IIA,Staten-Generaal,3,Wetgeving en controle Tweede Kamer,3966,3966,0,3966,3669
2017,U,IIA,Staten-Generaal,3,Wetgeving en controle Tweede Kamer,101005,103471,0,104293,105349
2017,V,IIA,Staten-Generaal,3,Wetgeving en controle Tweede Kamer,101005,103471,0,104293,108035
2017,O,IIA,Staten-Generaal,4,Wetgeving en controle Eerste en Tweede Kamer,23,23,0,23,0
2017,U,IIA,Staten-Generaal,4,Wetgeving en controle Eerste en Tweede Kamer,1472,1472,0,1484,1008
2017,V,IIA,Staten-Generaal,4,Wetgeving en controle Eerste en Tweede Kamer,1472,1472,0,1484,1098
2017,U,IIA,Staten-Generaal,10,Nominaal en onvoorzien,-1912,1297,0,-1912,0
2017,V,IIA,Staten-Generaal,10,Nominaal en onvoorzien,-1912,1297,0,-1912,0
2017,O,IIB,Overige Hoge Colleges van Staat en Kabinetten,1,Raad van State,1950,1950,0,1950,1899
2017,U,IIB,Overige Hoge Colleges van Staat en Kabinetten,1,Raad van State,59314,58016,0,56603,56173
2017,V,IIB,Overige Hoge Colleges van Staat en Kabinetten,1,Raad van State,59314,58016,0,56603,54691
2017,O,IIB,Overige Hoge Colleges van Staat en Kabinetten,2,Algemene Rekenkamer,1217,1217,0,1217,1153
2017,U,IIB,Overige Hoge Colleges van Staat en Kabinetten,2,Algemene Rekenkamer,28047,29379,0,28906,28576
2017,V,IIB,Overige Hoge Colleges van Staat en Kabinetten,2,Algemene Rekenkamer,28047,29379,0,28906,28555
2017,O,IIB,Overige Hoge Colleges van Staat en Kabinetten,3,De Nationale Ombudsman,2189,2189,0,2439,2580
2017,U,IIB,Overige Hoge Colleges van Staat en Kabinetten,3,De Nationale Ombudsman,15230,16582,0,16585,16266
2017,V,IIB,Overige Hoge Colleges van Staat en Kabinetten,3,De Nationale Ombudsman,15230,16582,0,16585,16131
2017,O,IIB,Overige Hoge Colleges van Staat en Kabinetten,4,Kanselarij der Nederlandse Orden,29,29,0,199,308
2017,U,IIB,Overige Hoge Colleges van Staat en Kabinetten,4,Kanselarij der Nederlandse Orden,4671,5675,0,4841,4807
2017,V,IIB,Overige Hoge Colleges van Staat en Kabinetten,4,Kanselarij der Nederlandse Orden,4671,5675,0,4841,3315
2017,O,IIB,Overige Hoge Colleges van Staat en Kabinetten,6,Kabinet van de Gouverneur van Aruba,60,60,0,60,100
2017,U,IIB,Overige Hoge Colleges van Staat en Kabinetten,6,Kabinet van de Gouverneur van Aruba,2183,2201,0,2249,2006
2017,V,IIB,Overige Hoge Colleges van Staat en Kabinetten,6,Kabinet van de Gouverneur van Aruba,2183,2201,0,2249,2006
2017,O,IIB,Overige Hoge Colleges van Staat en Kabinetten,7,Kabinet van de Gouverneur van Curaçao,200,200,0,200,163
2017,U,IIB,Overige Hoge Colleges van Staat en Kabinetten,7,Kabinet van de Gouverneur van Curaçao,3213,3240,0,3310,3052
2017,V,IIB,Overige Hoge Colleges van Staat en Kabinetten,7,Kabinet van de Gouverneur van Curaçao,3213,3240,0,3310,3052
2017,O,IIB,Overige Hoge Colleges van Staat en Kabinetten,8,Kabinet van de Gouverneur van Sint Maarten,50,50,0,50,114
2017,U,IIB,Overige Hoge Colleges van Staat en Kabinetten,8,Kabinet van de Gouverneur van Sint Maarten,2358,2378,0,2429,2194
2017,V,IIB,Overige Hoge Colleges van Staat en Kabinetten,8,Kabinet van de Gouverneur van Sint Maarten,2358,2378,0,2429,2168
2017,U,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",10,Nominaal en onvoorzien,0,2690,0,0,0
2017,V,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",10,Nominaal en onvoorzien,0,2690,0,0,0
2017,O,III,Algemene Zaken,1,Bevorderen eenheid regeringsbeleid,4365,4402,0,3902,3767
2017,U,III,Algemene Zaken,1,Bevorderen eenheid regeringsbeleid,59461,59119,0,58582,57639
2017,V,III,Algemene Zaken,1,Bevorderen eenheid regeringsbeleid,59461,59119,0,58582,57639
2017,O,III,Algemene Zaken,4,Kabinet van de Koning,2390,2472,0,2472,2422
2017,U,III,Algemene Zaken,4,Kabinet van de Koning,2390,2472,0,2472,2422
2017,V,III,Algemene Zaken,4,Kabinet van de Koning,2390,2472,0,2472,2422
2017,O,III,Algemene Zaken,5,Cie voor toezicht op de Inlichtingen- en veiligheidsdiensten,0,0,0,0,11
2017,U,III,Algemene Zaken,5,Cie voor toezicht op de Inlichtingen- en veiligheidsdiensten,1620,1958,0,1958,1509
2017,V,III,Algemene Zaken,5,Cie voor toezicht op de Inlichtingen- en veiligheidsdiensten,1620,1958,0,1958,1509
2017,O,IV,Koninkrijksrelaties,1,Versterken rechtsstaat,4857,6120,0,6120,2174
2017,U,IV,Koninkrijksrelaties,1,Versterken rechtsstaat,70858,77125,0,82929,69841
2017,V,IV,Koninkrijksrelaties,1,Versterken rechtsstaat,70858,77125,0,82929,75487
2017,O,IV,Koninkrijksrelaties,4,Bevorderen sociaal-economische structuur,3213,8575,0,14411,14575
2017,U,IV,Koninkrijksrelaties,4,Bevorderen sociaal-economische structuur,14676,16548,0,25967,21359
2017,V,IV,Koninkrijksrelaties,4,Bevorderen sociaal-economische structuur,14676,16548,0,25967,21694
2017,O,IV,Koninkrijksrelaties,5,Schuldsanering/lopende inschrijving/leningen,28405,37813,0,37813,41563
2017,U,IV,Koninkrijksrelaties,5,Schuldsanering/lopende inschrijving/leningen,186981,186981,0,197306,225754
2017,V,IV,Koninkrijksrelaties,5,Schuldsanering/lopende inschrijving/leningen,0,0,0,10325,38773
2017,O,IV,Koninkrijksrelaties,6,Apparaat,0,0,0,0,747
2017,U,IV,Koninkrijksrelaties,6,Apparaat,18071,19292,0,21883,20556
2017,V,IV,Koninkrijksrelaties,6,Apparaat,18071,19292,0,21883,21660
2017,U,IV,Koninkrijksrelaties,7,Nog onverdeeld,1276,5722,0,2455,0
2017,V,IV,Koninkrijksrelaties,7,Nog onverdeeld,1276,5686,0,2455,0
2017,U,IV,Koninkrijksrelaties,8,Wederopbouw bovenwindse eilanden,0,0,0,96000,21491
2017,V,IV,Koninkrijksrelaties,8,Wederopbouw bovenwindse eilanden,0,0,0,96000,28103
2017,O,IXA,Nationale Schuld (Transactiebasis),1,Financiering staatsschuld,42585000,42395000,0,35527000,35528921
2017,U,IXA,Nationale Schuld (Transactiebasis),1,Financiering staatsschuld,46910957,54862025,0,54368325,54274741
2017,V,IXA,Nationale Schuld (Transactiebasis),1,Financiering staatsschuld,46910957,54862025,0,54368325,54274741
2017,O,IXA,Nationale Schuld (Transactiebasis),2,Kasbeheer,6542477,6239304,0,7731054,6062245
2017,U,IXA,Nationale Schuld (Transactiebasis),2,Kasbeheer,1532727,1532754,0,1532754,1552668
2017,V,IXA,Nationale Schuld (Transactiebasis),2,Kasbeheer,1532727,1532754,0,1532754,1552668
2017,O,IXB,Financien,1,Belastingen,879233,815582,0,830396,852939
2017,U,IXB,Financien,1,Belastingen,2924355,3119769,0,3118719,3069422
2017,V,IXB,Financien,1,Belastingen,2924355,3033190,0,3035719,2936066
2017,O,IXB,Financien,2,Financiele Markten,13927,14359,0,11923,27645
2017,U,IXB,Financien,2,Financiele Markten,21334,29118,0,25793,21980
2017,V,IXB,Financien,2,Financiele Markten,21334,164118,0,160793,151029
2017,O,IXB,Financien,3,Financ. act. Publiek-Private sector,1316590,2380689,0,7558971,7526800
2017,U,IXB,Financien,3,Financ. act. Publiek-Private sector,169528,167500,0,268750,266104
2017,V,IXB,Financien,3,Financ. act. Publiek-Private sector,169528,177500,0,224812,220501
2017,O,IXB,Financien,4,Internationale Fin. Betrekkingen,3799,3799,0,6147,6101
2017,U,IXB,Financien,4,Internationale Fin. Betrekkingen,121757,43929,0,43259,39163
2017,V,IXB,Financien,4,Internationale Fin. Betrekkingen,983089,14505261,0,14330358,11434921
2017,O,IXB,Financien,5,Exportkrediet- en investeringsverzekering,257092,268292,0,258033,255472
2017,U,IXB,Financien,5,Exportkrediet- en investeringsverzekering,88145,70745,0,74140,79488
2017,V,IXB,Financien,5,Exportkrediet- en investeringsverzekering,10616525,10616525,0,4017640,979817
2017,U,IXB,Financien,6,BTW-Compensatiefonds,2922888,2932444,0,3025722,3029706
2017,V,IXB,Financien,6,BTW-Compensatiefonds,2922888,2932444,0,3025722,3029706
2017,O,IXB,Financien,7,Beheer materiele activa,1800,0,0,0,0
2017,U,IXB,Financien,7,Beheer materiele activa,308,0,0,0,0
2017,V,IXB,Financien,7,Beheer materiele activa,308,0,0,0,0
2017,U,IXB,Financien,10,Nominaal en onvoorzien,90558,73592,0,5000,0
2017,V,IXB,Financien,10,Nominaal en onvoorzien,90558,128301,0,5000,0
2017,O,IXB,Financien,21,Centraal Apparaat,52552,53982,0,52504,50916
2017,U,IXB,Financien,21,Centraal Apparaat,229148,238920,0,236174,218518
2017,V,IXB,Financien,21,Centraal Apparaat,229148,238920,0,236174,218809
2017,O,J,Deltafonds,1,Investeren in waterveiligheid,186805,190804,0,192207,193127
2017,U,J,Deltafonds,1,Investeren in waterveiligheid,536678,579972,0,468296,457927
2017,V,J,Deltafonds,1,Investeren in waterveiligheid,840560,868101,0,479307,364968
2017,O,J,Deltafonds,2,Investeren in zoetwatervoorziening,0,1,0,1,0
2017,U,J,Deltafonds,2,Investeren in zoetwatervoorziening,38973,44917,0,16847,11397
2017,V,J,Deltafonds,2,Investeren in zoetwatervoorziening,52358,48353,0,23199,7576
2017,U,J,Deltafonds,3,"Beheer, Onderhoud en vervanging",169466,172653,0,186747,179456
2017,V,J,Deltafonds,3,"Beheer, Onderhoud en vervanging",132041,138932,0,147836,141712
2017,O,J,Deltafonds,4,Experimenteren cf. art.111 Deltawet,0,0,0,3200,3200
2017,U,J,Deltafonds,4,Experimenteren cf. art.111 Deltawet,0,0,0,6200,6200
2017,V,J,Deltafonds,4,Experimenteren cf. art.111 Deltawet,0,0,0,6200,6200
2017,O,J,Deltafonds,5,Netwerkgebonden kosten en overige uitgaven,0,127032,0,127032,127036
2017,U,J,Deltafonds,5,Netwerkgebonden kosten en overige uitgaven,133415,132438,0,288884,288322
2017,V,J,Deltafonds,5,Netwerkgebonden kosten en overige uitgaven,133414,132354,0,288800,287964
2017,O,J,Deltafonds,6,Bijdrage ten laste van begroting Hoofdstuk XII,717851,649132,0,655019,655019
2017,O,J,Deltafonds,7,Investeren in Waterkwaliteit,0,224,0,224,91
2017,U,J,Deltafonds,7,Investeren in Waterkwaliteit,26124,37213,0,10709,7022
2017,V,J,Deltafonds,7,Investeren in Waterkwaliteit,20495,53488,0,19669,14356
2017,U,V,Buitenlandse Zaken,41,Internationale rechtsorde en eerbiediging mensenrechten,110249,114680,0,113727,114819
2017,V,V,Buitenlandse Zaken,41,Internationale rechtsorde en eerbiediging mensenrechten,148225,95680,0,93701,100944
2017,O,V,Buitenlandse Zaken,42,Veiligheid en stabiliteit,1212,1212,0,1212,0
2017,U,V,Buitenlandse Zaken,42,Veiligheid en stabiliteit,250598,275740,0,272285,253968
2017,V,V,Buitenlandse Zaken,42,Veiligheid en stabiliteit,236321,261167,0,259250,219236
2017,O,V,Buitenlandse Zaken,43,Europese Samenwerking,641003,3795044,0,3764503,3772261
2017,U,V,Buitenlandse Zaken,43,Europese Samenwerking,7756749,7669647,0,7219155,7197507
2017,V,V,Buitenlandse Zaken,43,Europese Samenwerking,7556518,7477812,0,7027720,7005735
2017,O,V,Buitenlandse Zaken,44,Consulaire belangenbehartiging,42090,42090,0,42090,55206
2017,U,V,Buitenlandse Zaken,44,Consulaire belangenbehartiging,48541,51191,0,52068,49067
2017,V,V,Buitenlandse Zaken,44,Consulaire belangenbehartiging,38767,45190,0,57617,46182
2017,U,V,Buitenlandse Zaken,46,Nominaal en onvoorzien,34158,53,0,0,0
2017,V,V,Buitenlandse Zaken,46,Nominaal en onvoorzien,34158,53,0,0,0
2017,O,V,Buitenlandse Zaken,47,Apparaat,21450,21450,0,36450,38146
2017,U,V,Buitenlandse Zaken,47,Apparaat,679241,715740,0,731061,748472
2017,V,V,Buitenlandse Zaken,47,Apparaat,692790,715305,0,746979,769969
2017,O,VI,Justitie en Veiligheid,31,Nationale Politie,16500,16500,0,16500,16199
2017,U,VI,Justitie en Veiligheid,31,Nationale Politie,5547979,6033855,0,6023291,6020985
2017,V,VI,Justitie en Veiligheid,31,Nationale Politie,5546131,6049800,0,6039236,6038522
2017,O,VI,Justitie en Veiligheid,32,Rechtspleging en rechtsbijstand,291721,231424,0,209424,205181
2017,U,VI,Justitie en Veiligheid,32,Rechtspleging en rechtsbijstand,1469910,1476661,0,1457633,1451422
2017,V,VI,Justitie en Veiligheid,32,Rechtspleging en rechtsbijstand,1469910,1476661,0,1457633,1452199
2017,O,VI,Justitie en Veiligheid,33,Veiligheid en criminaliteitsbestrijding,1305182,1181506,0,1093406,1174629
2017,U,VI,Justitie en Veiligheid,33,Veiligheid en criminaliteitsbestrijding,672645,729552,0,741546,731597
2017,V,VI,Justitie en Veiligheid,33,Veiligheid en criminaliteitsbestrijding,672645,729552,0,741546,645995
2017,O,VI,Justitie en Veiligheid,34,Straffen en beschermen,99505,218615,0,215915,219877
2017,U,VI,Justitie en Veiligheid,34,Straffen en Beschermen,2575032,2651871,0,2645623,2639310
2017,V,VI,Justitie en Veiligheid,34,Straffen en beschermen,2575032,2651871,0,2645623,2668603
2017,O,VI,Justitie en Veiligheid,36,Contraterrorisme en nationaal veiligheidsbeleid,0,0,0,0,565
2017,U,VI,Justitie en Veiligheid,36,Contraterrorisme en nationaal veiligheidsbeleid,257893,263248,0,257281,255711
2017,V,VI,Justitie en Veiligheid,36,Contraterrorisme en nationaal veiligheidsbeleid,257893,263248,0,257281,258157
2017,O,VI,Justitie en Veiligheid,37,Migratie,306400,309900,0,309900,308945
2017,U,VI,Justitie en Veiligheid,37,Migratie,1627341,1540489,0,1532811,1526383
2017,V,VI,Justitie en Veiligheid,37,Migratie,1627341,1540489,0,1532811,1513581
2017,O,VI,Justitie en Veiligheid,91,Apparaatsuitgaven kerndepartement,26682,26682,0,28199,28048
2017,U,VI,Justitie en Veiligheid,91,Apparaatsuitgaven kerndepartement,426082,443352,0,436752,424387
2017,V,VI,Justitie en Veiligheid,91,Apparaatsuitgaven kerndepartement,425525,442795,0,436195,417494
2017,U,VI,Justitie en Veiligheid,92,Nog onverdeeld,806,19469,0,6627,0
2017,V,VI,Justitie en Veiligheid,92,Nog onverdeeld,806,19469,0,6627,0
2017,O,VI,Justitie en Veiligheid,93,Geheim,0,0,0,0,145
2017,U,VI,Justitie en Veiligheid,93,Geheim,3067,3067,0,3067,3318
2017,V,VI,Justitie en Veiligheid,93,Geheim,3067,3067,0,3067,3318
2017,O,VII,Binnenlandse Zaken en Koninkrijksrelaties,1,Openbaar bestuur en democratie,0,25965,0,26153,26952
2017,U,VII,Binnenlandse Zaken en Koninkrijksrelaties,1,Openbaar bestuur en democratie,0,38735,0,35629,34147
2017,V,VII,Binnenlandse Zaken en Koninkrijksrelaties,1,Openbaar bestuur en democratie,0,38735,0,35629,30876
2017,O,VII,Binnenlandse Zaken en Koninkrijksrelaties,2,Algemene Inlichtingen- en Veiligheidsdienst,0,12714,0,12714,14646
2017,U,VII,Binnenlandse Zaken en Koninkrijksrelaties,2,Algemene Inlichtingen- en Veiligheidsdienst,0,215437,0,231600,233767
2017,V,VII,Binnenlandse Zaken en Koninkrijksrelaties,2,Algemene Inlichtingen- en Veiligheidsdienst,0,215437,0,231600,241762
2017,O,VII,Binnenlandse Zaken en Koninkrijksrelaties,6,Dienstverlenende en innovatieve overheid,0,33745,0,24638,25255
2017,U,VII,Binnenlandse Zaken en Koninkrijksrelaties,6,Dienstverlenende en innovatieve overheid,0,203600,0,200906,198313
2017,V,VII,Binnenlandse Zaken en Koninkrijksrelaties,6,Dienstverlenende en innovatieve overheid,0,203600,0,200906,147334
2017,O,VII,Binnenlandse Zaken en Koninkrijksrelaties,7,Arbeidszaken overheid,0,635,0,635,25
2017,U,VII,Binnenlandse Zaken en Koninkrijksrelaties,7,Arbeidszaken overheid,0,32306,0,30771,28566
2017,V,VII,Binnenlandse Zaken en Koninkrijksrelaties,7,Arbeidszaken overheid,0,32306,0,30771,29068
2017,O,VII,Binnenlandse Zaken en Koninkrijksrelaties,11,Centraal apparaat,0,88277,0,88550,81708
2017,U,VII,Binnenlandse Zaken en Koninkrijksrelaties,11,Centraal apparaat,0,377377,0,380251,366513
2017,V,VII,Binnenlandse Zaken en Koninkrijksrelaties,11,Centraal Apparaat,0,377977,0,380292,362821
2017,O,VII,Binnenlandse Zaken en Koninkrijksrelaties,12,Algemeen,0,0,0,1539,1500
2017,U,VII,Binnenlandse Zaken en Koninkrijksrelaties,12,Algemeen,0,1370,0,13426,13354
2017,V,VII,Binnenlandse Zaken en Koninkrijksrelaties,12,Algemeen,0,1370,0,13426,13328
2017,U,VII,Binnenlandse Zaken en Koninkrijksrelaties,13,Nog onverdeeld,0,21142,0,0,0
2017,V,VII,Binnenlandse Zaken en Koninkrijksrelaties,13,Nog onverdeeld,0,21142,0,0,0
2017,O,VII,Binnenlandse Zaken en Koninkrijksrelaties,61,Openbaar bestuur en democratie,21965,0,0,0,0
2017,U,VII,Binnenlandse Zaken en Koninkrijksrelaties,61,Openbaar bestuur en democratie,30567,0,0,0,0
2017,V,VII,Binnenlandse Zaken en Koninkrijksrelaties,61,Openbaar bestuur en democratie,30567,0,0,0,0
